surveyId,fold,country,spatial_block,matched_v29_f1,v30_f1,delta_f1,true_cardinality,predicted_cardinality
2712487,0,France,+046:-001,0.6206896551724138,0.6060606060606061,-0.014629049111807735,18,15
2713355,0,Denmark,+056:+010,0.4,0.42424242424242425,0.024242424242424232,16,17
2713493,0,Netherlands,+051:+004,0.23076923076923078,0.3448275862068966,0.11405835543766579,13,16
2713581,0,Denmark,+055:+009,0.5,0.5882352941176471,0.08823529411764708,7,10
2713777,0,Denmark,+056:+010,0.23529411764705882,0.25806451612903225,0.02277039848197343,9,22
2714096,0,France,+047:+004,0.5581395348837209,0.5454545454545454,-0.012684989429175508,23,21
2714349,0,Netherlands,+051:+004,0.5333333333333333,0.5882352941176471,0.05490196078431375,7,10
2714614,0,France,+043:+007,0.23728813559322035,0.25925925925925924,0.0219711236660389,25,29
2715457,0,Denmark,+056:+010,0.4,0.4,0.0,18,22
2715727,0,Denmark,+056:+010,0.2777777777777778,0.21621621621621623,-0.06156156156156156,15,22
2715995,0,Denmark,+055:+009,0.2962962962962963,0.3448275862068966,0.048531289910600295,17,12
2716438,0,Denmark,+054:+008,0.32432432432432434,0.3076923076923077,-0.016632016632016633,22,17
2716490,0,Belgium,+051:+004,0.4166666666666667,0.38461538461538464,-0.03205128205128205,8,18
2716632,0,France,+047:+004,0.4186046511627907,0.4,-0.018604651162790697,24,21
2716799,0,Germany,+052:+007,0.17391304347826086,0.08333333333333333,-0.09057971014492754,9,15
2717571,0,Denmark,+056:+010,0.3888888888888889,0.35,-0.03888888888888892,23,17
2717935,0,Denmark,+055:+009,0.2962962962962963,0.14285714285714285,-0.15343915343915343,9,19
2718485,0,Netherlands,+051:+004,0.45714285714285713,0.5142857142857142,0.057142857142857106,16,19
2718549,0,Denmark,+055:+009,0.19607843137254902,0.20408163265306123,0.008003201280512212,26,23
2718835,0,Denmark,+055:+009,0.29411764705882354,0.36363636363636365,0.06951871657754011,18,15
2719184,0,Belgium,+051:+004,0.43478260869565216,0.3448275862068966,-0.08995502248875559,9,20
2719464,0,Netherlands,+051:+004,0.36363636363636365,0.47368421052631576,0.11004784688995212,20,18
2719611,0,Denmark,+055:+009,0.37037037037037035,0.35714285714285715,-0.013227513227513199,10,18
2719790,0,Denmark,+056:+010,0.17142857142857143,0.1875,0.01607142857142857,6,26
2720168,0,Denmark,+055:+009,0.2702702702702703,0.29411764705882354,0.023847376788553254,16,18
2720401,0,Denmark,+055:+009,0.4,0.4,0.0,21,19
2720500,0,Denmark,+056:+010,0.2222222222222222,0.21428571428571427,-0.007936507936507936,10,18
2720618,0,Denmark,+055:+009,0.3508771929824561,0.37037037037037035,0.01949317738791423,36,18
2720798,0,Denmark,+055:+009,0.3870967741935484,0.3870967741935484,0.0,9,22
2720903,0,Denmark,+056:+010,0.25,0.34285714285714286,0.09285714285714286,18,17
2720927,0,Netherlands,+051:+004,0.058823529411764705,0.10810810810810811,0.04928457869634341,23,14
2721160,0,Netherlands,+051:+004,0.5,0.4,-0.09999999999999998,6,14
2721296,0,Denmark,+055:+009,0.14285714285714285,0.21621621621621623,0.07335907335907338,16,21
2721413,0,Italy,+046:+010,0.46153846153846156,0.3333333333333333,-0.12820512820512825,39,33
2721668,0,Netherlands,+051:+004,0.43478260869565216,0.46153846153846156,0.026755852842809402,8,18
2721672,0,Denmark,+056:+010,0.4266666666666667,0.4266666666666667,0.0,49,26
2721751,0,Denmark,+055:+009,0.18181818181818182,0.21428571428571427,0.03246753246753245,37,19
2721753,0,Denmark,+056:+010,0.1951219512195122,0.10810810810810811,-0.08701384311140409,15,22
2722136,0,France,+045:+004,0.4375,0.42424242424242425,-0.013257575757575746,15,18
2722227,0,Denmark,+055:+009,0.4117647058823529,0.3888888888888889,-0.022875816993464027,13,23
2722334,0,Denmark,+056:+010,0.125,0.1111111111111111,-0.013888888888888895,15,21
2722407,0,Denmark,+055:+009,0.4,0.4,0.0,7,13
2722458,0,Denmark,+056:+010,0.5,0.45,-0.04999999999999999,16,24
2722494,0,Italy,+044:+011,0.3142857142857143,0.3055555555555556,-0.0087301587301587,41,31
2722639,0,Denmark,+055:+009,0.25,0.23529411764705882,-0.01470588235294118,15,19
2723045,0,Denmark,+055:+009,0.38095238095238093,0.4166666666666667,0.035714285714285754,8,16
2723084,0,Germany,+052:+007,0.4444444444444444,0.47619047619047616,0.031746031746031744,10,11
2723209,0,Denmark,+055:+009,0.4,0.35714285714285715,-0.04285714285714287,11,17
2723213,0,Netherlands,+051:+004,0.32432432432432434,0.34146341463414637,0.017139090309822025,24,17
2723272,0,Denmark,+056:+010,0.17647058823529413,0.1935483870967742,0.01707779886148006,7,24
2723861,0,Denmark,+055:+009,0.5555555555555556,0.5,-0.05555555555555558,7,13
2724393,0,Denmark,+056:+010,0.058823529411764705,0.06896551724137931,0.010141987829614604,6,23
2724628,0,Denmark,+055:+009,0.5925925925925926,0.6181818181818182,0.025589225589225606,35,20
2725114,0,Netherlands,+051:+004,0.06896551724137931,0.08695652173913043,0.017991004497751123,3,20
2725304,0,Poland,+053:+018,0.041666666666666664,0.07547169811320754,0.03380503144654088,30,23
2725447,0,Netherlands,+051:+004,0.125,0.1111111111111111,-0.013888888888888895,24,12
2725986,0,Netherlands,+051:+004,0.25,0.3448275862068966,0.09482758620689657,15,14
2726178,0,Denmark,+056:+010,0.5714285714285714,0.5714285714285714,0.0,20,22
2726267,0,Denmark,+056:+010,0.32653061224489793,0.23809523809523808,-0.08843537414965985,19,23
2726381,0,Denmark,+056:+010,0.42857142857142855,0.375,-0.05357142857142855,16,16
2726479,0,Netherlands,+053:+004,0.0,0.0,0.0,1,12
2728040,0,Austria,+046:+010,0.20833333333333334,0.21739130434782608,0.009057971014492738,28,18
2728083,0,Netherlands,+051:+004,0.3333333333333333,0.26666666666666666,-0.06666666666666665,14,16
2728186,0,Netherlands,+053:+004,0.3,0.32,0.020000000000000018,12,13
2728235,0,Denmark,+055:+009,0.16666666666666666,0.2222222222222222,0.05555555555555555,12,15
2728280,0,Denmark,+055:+009,0.42424242424242425,0.3888888888888889,-0.03535353535353536,18,18
2728609,0,France,+044:+003,0.0,0.0,0.0,14,18
2728909,0,France,+045:+004,0.2857142857142857,0.3076923076923077,0.02197802197802201,5,21
2729111,0,France,+047:+000,0.5925925925925926,0.5925925925925926,0.0,13,14
2729253,0,Denmark,+055:+009,0.22727272727272727,0.2222222222222222,-0.005050505050505055,26,19
2730277,0,France,+045:+004,0.18181818181818182,0.2631578947368421,0.08133971291866027,19,19
2730577,0,France,+044:+003,0.06451612903225806,0.0625,-0.0020161290322580627,13,19
2730628,0,Denmark,+055:+009,0.18181818181818182,0.16666666666666666,-0.015151515151515166,6,18
2730845,0,Denmark,+056:+010,0.19047619047619047,0.24,0.049523809523809526,8,17
2731137,0,Netherlands,+051:+004,0.21428571428571427,0.2222222222222222,0.007936507936507936,9,18
2731202,0,France,+045:+000,0.46808510638297873,0.4583333333333333,-0.009751773049645418,26,22
2731241,0,Denmark,+055:+009,0.5384615384615384,0.5185185185185185,-0.019943019943019946,12,15
2731416,0,Netherlands,+051:+004,0.2222222222222222,0.2857142857142857,0.06349206349206349,61,16
2731727,0,Denmark,+055:+009,0.6,0.6363636363636364,0.036363636363636376,12,10
2731899,0,France,+050:+001,0.4864864864864865,0.5128205128205128,0.02633402633402626,21,18
2732251,0,Netherlands,+051:+004,0.7142857142857143,0.5882352941176471,-0.12605042016806722,6,11
2732680,0,France,+045:+000,0.37735849056603776,0.4,0.02264150943396226,35,20
2732998,0,Denmark,+055:+009,0.29411764705882354,0.3333333333333333,0.039215686274509776,16,20
2733045,0,Netherlands,+051:+004,0.4,0.2222222222222222,-0.1777777777777778,7,11
2733818,0,Denmark,+055:+009,0.32653061224489793,0.36,0.033469387755102054,31,19
2733999,0,Netherlands,+051:+004,0.375,0.4166666666666667,0.041666666666666685,30,18
2734175,0,Netherlands,+051:+004,0.2608695652173913,0.2608695652173913,0.0,7,16
2734506,0,Spain,+042:-003,0.03773584905660377,0.07272727272727272,0.03499142367066895,34,21
2734618,0,Denmark,+055:+009,0.6666666666666666,0.6,-0.06666666666666665,10,10
2734831,0,Denmark,+056:+010,0.5,0.4888888888888889,-0.011111111111111127,18,27
2735163,0,Denmark,+055:+009,0.1702127659574468,0.13953488372093023,-0.030677882236516574,17,26
2735256,0,Netherlands,+052:+007,0.358974358974359,0.38095238095238093,0.021978021978021955,28,14
2735453,0,Netherlands,+051:+004,0.2857142857142857,0.25,-0.0357142857142857,2,14
2735497,0,France,+047:+004,0.5945945945945946,0.5641025641025641,-0.03049203049203053,17,22
2735666,0,Italy,+046:+010,0.0,0.0,0.0,4,21
2736439,0,Denmark,+055:+009,0.6666666666666666,0.6666666666666666,0.0,9,12
2736566,0,Denmark,+055:+009,0.21621621621621623,0.21052631578947367,-0.005689900426742556,19,19
2736948,0,France,+047:+004,0.6,0.5833333333333334,-0.016666666666666607,8,16
2737294,0,Denmark,+056:+010,0.11764705882352941,0.24242424242424243,0.12477718360071302,12,21
2737295,0,Denmark,+055:+009,0.2702702702702703,0.2631578947368421,-0.007112375533428195,19,19
2737378,0,Netherlands,+051:+004,0.3225806451612903,0.4444444444444444,0.1218637992831541,17,19
2737855,0,Netherlands,+051:+004,0.15384615384615385,0.14285714285714285,-0.010989010989011005,1,13
2737935,0,Netherlands,+051:+004,0.5,0.47368421052631576,-0.026315789473684237,23,15
2738074,0,Denmark,+055:+009,0.2631578947368421,0.2564102564102564,-0.006747638326585703,22,17
2738277,0,Belgium,+051:+004,0.08695652173913043,0.09090909090909091,0.003952569169960479,5,17
2738407,0,Netherlands,+053:+004,0.16666666666666666,0.07142857142857142,-0.09523809523809523,12,16
2738733,0,Denmark,+055:+009,0.34285714285714286,0.3783783783783784,0.03552123552123554,19,18
2738852,0,Belgium,+051:+004,0.2727272727272727,0.25,-0.022727272727272707,6,18
2739015,0,Belgium,+051:+004,0.5454545454545454,0.48,-0.06545454545454543,8,17
2739202,0,France,+047:+000,0.4489795918367347,0.44,-0.00897959183673469,32,18
2739207,0,Belgium,+051:+004,0.24,0.16666666666666666,-0.07333333333333333,9,15
2739457,0,Denmark,+055:+009,0.2857142857142857,0.3333333333333333,0.047619047619047616,40,20
2739748,0,Denmark,+056:+010,0.4857142857142857,0.47058823529411764,-0.015126050420168069,41,27
2739868,0,Denmark,+057:+011,0.4166666666666667,0.3333333333333333,-0.08333333333333337,14,10
2739936,0,Denmark,+055:+009,0.43137254901960786,0.5098039215686274,0.07843137254901955,31,20
2739966,0,Denmark,+056:+010,0.09523809523809523,0.08333333333333333,-0.011904761904761904,6,18
2739972,0,Denmark,+055:+009,0.4444444444444444,0.3888888888888889,-0.055555555555555525,16,20
2740057,0,France,+048:+002,0.4444444444444444,0.46153846153846156,0.017094017094017144,12,14
2740090,0,Denmark,+055:+009,0.43243243243243246,0.42105263157894735,-0.011379800853485111,19,19
2740119,0,Denmark,+055:+009,0.3684210526315789,0.21621621621621623,-0.1522048364153627,16,21
2740210,0,France,+044:+004,0.10810810810810811,0.15384615384615385,0.04573804573804574,20,19
2740323,0,Denmark,+055:+009,0.16216216216216217,0.21052631578947367,0.0483641536273115,16,22
2740748,0,Denmark,+055:+009,0.3870967741935484,0.45714285714285713,0.07004608294930875,18,17
2740829,0,France,+047:+004,0.2962962962962963,0.3333333333333333,0.037037037037037035,9,21
2741202,0,Denmark,+055:+009,0.35714285714285715,0.5,0.14285714285714285,15,17
2741364,0,France,+047:+004,0.5357142857142857,0.5384615384615384,0.0027472527472527375,31,21
2741391,0,Denmark,+055:+009,0.2857142857142857,0.4,0.11428571428571432,17,18
2741770,0,Denmark,+055:+009,0.10526315789473684,0.10526315789473684,0.0,18,20
2741862,0,Denmark,+055:+009,0.45454545454545453,0.43478260869565216,-0.01976284584980237,12,11
2742144,0,France,+048:+004,0.4489795918367347,0.40816326530612246,-0.040816326530612235,28,21
2742301,0,Denmark,+056:+010,0.6666666666666666,0.6486486486486487,-0.018018018018017945,19,18
2742493,0,Denmark,+055:+009,0.46511627906976744,0.5238095238095238,0.0586932447397564,20,22
2742695,0,Netherlands,+051:+004,0.18181818181818182,0.32,0.13818181818181818,9,16
2742876,0,Denmark,+055:+009,0.3157894736842105,0.36363636363636365,0.04784688995215314,6,16
2743640,0,Croatia,+046:+016,0.18867924528301888,0.1568627450980392,-0.03181650018497967,18,33
2743670,0,France,+045:+004,0.5573770491803278,0.5714285714285714,0.014051522248243575,41,22
2743700,0,Denmark,+055:+009,0.3870967741935484,0.375,-0.012096774193548376,13,19
2744221,0,Denmark,+055:+009,0.4782608695652174,0.4888888888888889,0.010628019323671467,22,23
2744415,0,Denmark,+055:+009,0.34285714285714286,0.4,0.05714285714285716,14,21
2744541,0,Denmark,+056:+010,0.4864864864864865,0.5555555555555556,0.06906906906906907,15,21
2744560,0,Netherlands,+051:+004,0.48,0.48,0.0,11,14
2744938,0,Denmark,+055:+009,0.08695652173913043,0.08333333333333333,-0.0036231884057971037,10,14
2745393,0,Denmark,+055:+009,0.06896551724137931,0.07142857142857142,0.0024630541871921152,6,22
2746028,0,Italy,+046:+010,0.12,0.09090909090909091,-0.029090909090909084,10,34
2746915,0,Austria,+047:+014,0.3373493975903614,0.35714285714285715,0.01979345955249573,49,35
2747034,0,Monaco,+043:+007,0.14814814814814814,0.13333333333333333,-0.014814814814814808,24,21
2747111,0,Denmark,+055:+009,0.5405405405405406,0.47368421052631576,-0.06685633001422481,21,17
2747378,0,Denmark,+055:+009,0.5714285714285714,0.6363636363636364,0.06493506493506496,7,15
2748262,0,Netherlands,+051:+004,0.2608695652173913,0.38461538461538464,0.12374581939799334,8,18
2748386,0,Denmark,+056:+010,0.631578947368421,0.6666666666666666,0.03508771929824561,8,13
2748745,0,France,+044:+003,0.391304347826087,0.391304347826087,0.0,22,24
2748844,0,Netherlands,+051:+004,0.19047619047619047,0.18181818181818182,-0.008658008658008642,6,16
2749011,0,France,+044:+003,0.12121212121212122,0.13333333333333333,0.012121212121212116,11,19
2749072,0,Denmark,+055:+009,0.4864864864864865,0.5405405405405406,0.05405405405405406,17,20
2749117,0,Netherlands,+051:+004,0.7142857142857143,0.75,0.0357142857142857,6,10
2749173,0,France,+048:+004,0.4583333333333333,0.46808510638297873,0.009751773049645418,25,22
2749378,0,Denmark,+055:+009,0.45,0.45,0.0,21,19
2749415,0,France,+048:+004,0.6229508196721312,0.5862068965517241,-0.036743923120407085,35,23
2749635,0,Denmark,+056:+010,0.42105263157894735,0.36363636363636365,-0.0574162679425837,5,17
2749736,0,Italy,+046:+011,0.2413793103448276,0.32653061224489793,0.08515130190007034,22,27
2750402,0,Denmark,+056:+010,0.34285714285714286,0.34285714285714286,0.0,12,23
2750498,0,France,+048:-002,0.4827586206896552,0.5161290322580645,0.03337041156840931,18,13
2750613,0,Denmark,+056:+010,0.25,0.3333333333333333,0.08333333333333331,26,16
2750630,0,Denmark,+056:+010,0.7,0.6666666666666666,-0.033333333333333326,8,13
2750740,0,Denmark,+055:+009,0.46808510638297873,0.52,0.051914893617021285,31,19
2750973,0,Netherlands,+051:+004,0.19718309859154928,0.21052631578947367,0.01334321719792439,61,15
2751101,0,Denmark,+056:+010,0.2702702702702703,0.3125,0.042229729729729715,12,20
2752203,0,France,+048:+004,0.4,0.39215686274509803,-0.007843137254901988,32,19
2752380,0,Netherlands,+051:+004,0.25,0.2857142857142857,0.0357142857142857,6,15
2752691,0,Denmark,+057:+011,0.43478260869565216,0.4444444444444444,0.009661835748792258,7,20
2752891,0,Netherlands,+051:+004,0.23076923076923078,0.23076923076923078,0.0,10,16
2753095,0,Netherlands,+051:+004,0.0,0.08333333333333333,0.08333333333333333,11,13
2753647,0,Denmark,+056:+010,0.7058823529411765,0.6857142857142857,-0.020168067226890796,16,19
2753661,0,Netherlands,+051:+004,0.07692307692307693,0.07692307692307693,0.0,7,19
2754084,0,Denmark,+055:+009,0.5185185185185185,0.5161290322580645,-0.002389486260453988,14,17
2754206,0,Denmark,+055:+009,0.43243243243243246,0.55,0.11756756756756759,21,19
2754213,0,Denmark,+055:+009,0.2857142857142857,0.2857142857142857,0.0,7,28
2754297,0,Denmark,+055:+009,0.30303030303030304,0.35294117647058826,0.04991087344028522,14,20
2754346,0,Denmark,+055:+009,0.4,0.42105263157894735,0.021052631578947323,16,22
2754349,0,France,+045:+000,0.15384615384615385,0.23076923076923078,0.07692307692307693,13,13
2754818,0,Netherlands,+051:+004,0.35294117647058826,0.3,-0.05294117647058827,9,11
2754882,0,Netherlands,+051:+004,0.3225806451612903,0.36363636363636365,0.04105571847507333,14,19
2755049,0,Denmark,+055:+009,0.38461538461538464,0.4,0.015384615384615385,8,17
2755131,0,Denmark,+055:+009,0.4444444444444444,0.5384615384615384,0.09401709401709402,11,15
2755193,0,Denmark,+055:+009,0.2,0.17391304347826086,-0.026086956521739146,8,15
2755236,0,Denmark,+056:+010,0.34782608695652173,0.35555555555555557,0.00772946859903384,22,23
2755463,0,Netherlands,+053:+004,0.2857142857142857,0.21052631578947367,-0.07518796992481203,6,13
2755542,0,Denmark,+055:+009,0.4,0.43243243243243246,0.032432432432432434,19,18
2755969,0,Netherlands,+051:+004,0.25,0.23529411764705882,-0.01470588235294118,34,17
2756037,0,Austria,+047:+014,0.21568627450980393,0.1414141414141414,-0.07427213309566252,78,21
2756166,0,Netherlands,+051:+004,0.16666666666666666,0.21621621621621623,0.04954954954954957,20,17
2756392,0,Italy,+046:+010,0.35294117647058826,0.43137254901960786,0.0784313725490196,24,27
2756907,0,Denmark,+056:+010,0.23255813953488372,0.22727272727272727,-0.0052854122621564525,22,22
2756913,0,Denmark,+055:+009,0.3783783783783784,0.5,0.1216216216216216,12,20
2757417,0,Denmark,+055:+009,0.32558139534883723,0.30434782608695654,-0.02123356926188069,30,16
2757437,0,Denmark,+055:+009,0.358974358974359,0.4,0.041025641025641046,17,18
2757455,0,France,+048:+004,0.32432432432432434,0.32432432432432434,0.0,17,20
2757677,0,France,+044:+003,0.0625,0.0625,0.0,11,21
2757878,0,Belgium,+051:+004,0.4166666666666667,0.46153846153846156,0.04487179487179488,9,17
2758537,0,Netherlands,+051:+004,0.47058823529411764,0.5263157894736842,0.05572755417956654,9,10
2758544,0,Denmark,+055:+009,0.18181818181818182,0.2,0.018181818181818188,12,28
2758555,0,Netherlands,+053:+004,0.3076923076923077,0.25,-0.05769230769230771,5,11
2758812,0,Denmark,+055:+009,0.4444444444444444,0.3870967741935484,-0.05734767025089604,13,18
2759107,0,Denmark,+056:+010,0.4,0.33962264150943394,-0.06037735849056608,34,19
2759112,0,Belgium,+051:+004,0.2727272727272727,0.3,0.027272727272727282,4,16
2759385,0,Denmark,+055:+009,0.47368421052631576,0.46153846153846156,-0.012145748987854199,21,18
2759436,0,Denmark,+055:+009,0.4166666666666667,0.42857142857142855,0.011904761904761862,14,14
2759991,0,Denmark,+055:+009,0.5454545454545454,0.5217391304347826,-0.02371541501976282,8,15
2760057,0,Denmark,+056:+010,0.3870967741935484,0.42424242424242425,0.03714565004887588,12,21
2760464,0,Denmark,+055:+009,0.5333333333333333,0.5333333333333333,0.0,14,16
2760968,0,Denmark,+055:+009,0.47058823529411764,0.47368421052631576,0.0030959752321981227,24,14
2761138,0,Denmark,+056:+010,0.45714285714285713,0.4864864864864865,0.029343629343629385,20,17
2761203,0,Denmark,+055:+009,0.48,0.5517241379310345,0.07172413793103449,15,14
2761217,0,Netherlands,+051:+004,0.5,0.46153846153846156,-0.038461538461538436,11,15
2761741,0,Denmark,+055:+009,0.3333333333333333,0.29411764705882354,-0.039215686274509776,11,23
2762101,0,France,+044:+004,0.13953488372093023,0.1568627450980392,0.017327861377108983,21,30
2762288,0,Netherlands,+051:+004,0.2857142857142857,0.358974358974359,0.07326007326007328,23,16
2762508,0,Netherlands,+051:+004,0.0,0.0,0.0,3,18
2762972,0,Denmark,+055:+009,0.1935483870967742,0.2857142857142857,0.09216589861751151,18,17
2763692,0,Netherlands,+051:+004,0.36363636363636365,0.42857142857142855,0.0649350649350649,3,11
2763890,0,France,+048:+004,0.5806451612903226,0.5517241379310345,-0.028921023359288145,14,15
2764053,0,Denmark,+055:+009,0.35294117647058826,0.5,0.14705882352941174,8,12
2764203,0,Netherlands,+051:+004,0.21052631578947367,0.25,0.03947368421052633,26,14
2764274,0,France,+047:+004,0.43243243243243246,0.43243243243243246,0.0,17,20
2764276,0,Netherlands,+051:+004,0.09302325581395349,0.24489795918367346,0.15187470336971998,32,17
2764473,0,Germany,+052:+007,0.6666666666666666,0.6666666666666666,0.0,7,11
2764702,0,Denmark,+055:+009,0.26666666666666666,0.3225806451612903,0.05591397849462365,13,18
2765853,0,Denmark,+055:+009,0.3783783783783784,0.41025641025641024,0.03187803187803184,25,14
2765989,0,Denmark,+055:+009,0.38461538461538464,0.45161290322580644,0.0669975186104218,16,15
2766310,0,Denmark,+056:+010,0.5666666666666667,0.5245901639344263,-0.042076502732240395,37,24
2766459,0,Denmark,+056:+010,0.3902439024390244,0.41025641025641024,0.02001250781738584,22,17
2766518,0,Denmark,+055:+009,0.23529411764705882,0.32432432432432434,0.08903020667726552,20,17
2767289,0,Netherlands,+051:+004,0.2857142857142857,0.35294117647058826,0.06722689075630256,6,11
2767906,0,Denmark,+055:+009,0.47619047619047616,0.4166666666666667,-0.05952380952380948,9,15
2768350,0,Denmark,+055:+009,0.4782608695652174,0.4782608695652174,0.0,27,19
2768509,0,Denmark,+055:+009,0.34146341463414637,0.34146341463414637,0.0,22,19
2768535,0,France,+043:+007,0.23333333333333334,0.24561403508771928,0.012280701754385948,28,29
2768773,0,Denmark,+056:+010,0.2857142857142857,0.3157894736842105,0.03007518796992481,20,18
2768786,0,Netherlands,+051:+004,0.10526315789473684,0.08695652173913043,-0.018306636155606404,5,18
2769312,0,Denmark,+055:+009,0.2857142857142857,0.2727272727272727,-0.012987012987012991,28,16
2769496,0,France,+046:-001,0.3076923076923077,0.35714285714285715,0.04945054945054944,13,15
2769670,0,Denmark,+055:+009,0.4666666666666667,0.4117647058823529,-0.05490196078431375,16,18
2769878,0,Denmark,+055:+009,0.6666666666666666,0.5925925925925926,-0.07407407407407407,12,15
2770031,0,France,+048:-004,0.56,0.46153846153846156,-0.09846153846153849,9,17
2770129,0,Denmark,+056:+010,0.47058823529411764,0.43243243243243246,-0.038155802861685184,17,20
2770245,0,France,+045:+004,0.5714285714285714,0.5142857142857142,-0.05714285714285716,12,23
2770319,0,Denmark,+056:+010,0.5714285714285714,0.5789473684210527,0.007518796992481258,18,20
2771366,0,France,+043:+007,0.1951219512195122,0.2,0.004878048780487809,14,26
2771369,0,Netherlands,+051:+004,0.14285714285714285,0.1875,0.04464285714285715,14,18
2771514,0,Denmark,+055:+009,0.27450980392156865,0.39215686274509803,0.11764705882352938,30,21
2771739,0,Denmark,+056:+010,0.10526315789473684,0.10256410256410256,-0.0026990553306342757,18,21
2771864,0,Denmark,+055:+009,0.5,0.45,-0.04999999999999999,19,21
2772365,0,Denmark,+055:+009,0.14285714285714285,0.2222222222222222,0.07936507936507936,30,15
2772461,0,Denmark,+055:+009,0.23809523809523808,0.26666666666666666,0.02857142857142858,26,19
2772469,0,Denmark,+056:+010,0.14285714285714285,0.11764705882352941,-0.02521008403361344,3,14
2772513,0,Denmark,+055:+009,0.7619047619047619,0.75,-0.011904761904761862,12,12
2772615,0,Denmark,+055:+009,0.43478260869565216,0.4489795918367347,0.014196983141082531,26,23
2772693,0,Denmark,+055:+009,0.6086956521739131,0.56,-0.04869565217391303,13,12
2772842,0,Netherlands,+051:+004,0.10526315789473684,0.09090909090909091,-0.014354066985645925,4,18
2772901,0,Austria,+047:+009,0.09375,0.06666666666666667,-0.027083333333333334,29,31
2772985,0,Netherlands,+051:+004,0.13333333333333333,0.21052631578947367,0.07719298245614034,7,12
2773043,0,Czech Republic,+049:+016,0.2916666666666667,0.2978723404255319,0.0062056737588652156,28,19
2773207,0,France,+045:+004,0.5641025641025641,0.5263157894736842,-0.037786774628879916,21,17
2773634,0,Denmark,+055:+009,0.17647058823529413,0.18181818181818182,0.005347593582887694,10,23
2773671,0,Denmark,+055:+009,0.3157894736842105,0.35294117647058826,0.03715170278637775,15,19
2773759,0,Denmark,+055:+009,0.32,0.2222222222222222,-0.0977777777777778,14,13
2774116,0,Denmark,+055:+009,0.5333333333333333,0.5333333333333333,0.0,12,18
2774223,0,Denmark,+055:+009,0.4,0.4166666666666667,0.016666666666666663,7,17
2774654,0,Netherlands,+053:+004,0.08695652173913043,0.07692307692307693,-0.010033444816053505,15,11
2775124,0,Denmark,+055:+009,0.19607843137254902,0.19607843137254902,0.0,30,21
2775334,0,France,+050:+001,0.45454545454545453,0.43478260869565216,-0.01976284584980237,6,17
2775390,0,Denmark,+055:+009,0.3,0.3,0.0,19,21
2775559,0,Denmark,+055:+009,0.22857142857142856,0.2564102564102564,0.027838827838827823,19,20
2775905,0,Denmark,+056:+010,0.6153846153846154,0.6274509803921569,0.012066365007541435,26,25
2775981,0,Denmark,+055:+009,0.27906976744186046,0.4186046511627907,0.13953488372093026,24,19
2776490,0,Italy,+046:+010,0.24324324324324326,0.22857142857142856,-0.014671814671814692,42,28
2776576,0,Denmark,+056:+010,0.4,0.4,0.0,41,19
2776671,0,Denmark,+055:+009,0.45161290322580644,0.42424242424242425,-0.027370478983382185,14,19
2776754,0,France,+047:+000,0.46153846153846156,0.5,0.038461538461538436,13,15
2776986,0,Denmark,+055:+009,0.4117647058823529,0.42424242424242425,0.012477718360071333,15,18
2777407,0,Denmark,+056:+010,0.6086956521739131,0.5925925925925926,-0.016103059581320522,13,14
2777678,0,Denmark,+056:+010,0.509090909090909,0.5,-0.009090909090909038,30,22
2777718,0,Netherlands,+051:+004,0.0,0.0,0.0,3,12
2777957,0,Denmark,+055:+009,0.3333333333333333,0.29411764705882354,-0.039215686274509776,14,20
2779098,0,Denmark,+056:+010,0.2857142857142857,0.24242424242424243,-0.04329004329004327,11,22
2779172,0,Denmark,+055:+009,0.23529411764705882,0.17647058823529413,-0.05882352941176469,15,19
2779861,0,Denmark,+056:+010,0.42857142857142855,0.43902439024390244,0.010452961672473893,23,18
2780022,0,France,+046:+000,0.43243243243243246,0.5,0.06756756756756754,23,17
2780313,0,Denmark,+055:+009,0.3333333333333333,0.35294117647058826,0.019607843137254943,16,18
2780387,0,Denmark,+056:+010,0.45454545454545453,0.46153846153846156,0.006993006993007034,13,26
2780413,0,France,+045:+004,0.4090909090909091,0.5,0.09090909090909088,31,17
2780494,0,France,+044:+004,0.32558139534883723,0.3181818181818182,-0.007399577167019056,25,19
2780808,0,Italy,+046:+010,0.08333333333333333,0.08333333333333333,0.0,4,20
2780986,0,Denmark,+055:+009,0.42857142857142855,0.43902439024390244,0.010452961672473893,21,20
2781078,0,France,+044:+003,0.05714285714285714,0.058823529411764705,0.001680672268907564,13,21
2781207,0,Denmark,+055:+009,0.1951219512195122,0.10256410256410256,-0.09255784865540964,18,21
2781558,0,Netherlands,+051:+004,0.5333333333333333,0.5517241379310345,0.01839080459770115,9,20
2781936,0,Denmark,+055:+009,0.5405405405405406,0.5263157894736842,-0.01422475106685639,19,19
2782460,0,Netherlands,+051:+004,0.6428571428571429,0.625,-0.017857142857142905,15,17
2782561,0,Netherlands,+053:+004,0.19047619047619047,0.17391304347826086,-0.0165631469979296,4,19
2783209,0,France,+044:+004,0.2564102564102564,0.3076923076923077,0.05128205128205132,20,19
2783371,0,France,+046:+000,0.6,0.5853658536585366,-0.014634146341463428,23,18
2783739,0,Denmark,+055:+009,0.21428571428571427,0.23076923076923078,0.016483516483516508,4,22
2783871,0,Denmark,+055:+009,0.30303030303030304,0.3125,0.009469696969696961,12,20
2783950,0,Netherlands,+051:+004,0.4,0.4444444444444444,0.0444444444444444,7,11
