surveyId,country,spatial_block,matched_v27_f1,v29_f1,delta_f1,true_cardinality,predicted_cardinality
2833743,Denmark,+055:+009,0.3548387096774194,0.31746031746031744,-0.03737839221710193,40,23
2833996,Italy,+042:+015,0.0,0.32,0.32,6,19
2836680,Denmark,+055:+009,0.38095238095238093,0.2727272727272727,-0.10822510822510822,19,25
2836849,Denmark,+055:+009,0.35294117647058826,0.23529411764705882,-0.11764705882352944,16,18
2846356,Slovenia,+046:+013,0.32967032967032966,0.3838383838383838,0.05416805416805415,59,40
2849814,Denmark,+055:+009,0.35294117647058826,0.2857142857142857,-0.06722689075630256,11,10
2850567,France,+044:-001,0.56,0.7368421052631579,0.1768421052631578,8,11
2851278,Denmark,+054:+009,0.6086956521739131,0.6363636363636364,0.02766798418972327,8,14
2855221,Denmark,+054:+009,0.0,0.0,0.0,3,28
2855873,Denmark,+055:+009,0.29411764705882354,0.36363636363636365,0.06951871657754011,12,21
2861705,Denmark,+055:+009,0.0,0.0,0.0,9,21
2864177,Denmark,+054:+009,0.2857142857142857,0.24,-0.04571428571428571,5,20
2866438,Denmark,+055:+009,0.4,0.48148148148148145,0.08148148148148143,35,19
2870168,Denmark,+055:+009,0.5128205128205128,0.6285714285714286,0.11575091575091578,21,14
2871206,France,+044:+006,0.14814814814814814,0.3188405797101449,0.17069243156199676,29,40
2873464,Denmark,+054:+009,0.2564102564102564,0.23809523809523808,-0.018315018315018305,19,23
2874850,France,+044:-001,0.5217391304347826,0.631578947368421,0.10983981693363842,6,13
2876309,Denmark,+054:+009,0.3333333333333333,0.36363636363636365,0.03030303030303033,9,13
2876655,Denmark,+054:+009,0.5185185185185185,0.48484848484848486,-0.03367003367003363,9,24
2880894,Denmark,+055:+009,0.24242424242424243,0.26666666666666666,0.024242424242424232,12,18
2882818,Denmark,+055:+009,0.5945945945945946,0.5714285714285714,-0.02316602316602323,20,15
2883503,Denmark,+054:+009,0.41379310344827586,0.5,0.08620689655172414,9,19
2893911,Denmark,+054:+009,0.2,0.20408163265306123,0.004081632653061218,20,29
2895096,Italy,+042:+015,0.3225806451612903,0.3870967741935484,0.06451612903225806,12,19
2897922,Denmark,+055:+009,0.42857142857142855,0.75,0.32142857142857145,12,12
2901444,Denmark,+055:+009,0.2857142857142857,0.3448275862068966,0.059113300492610876,7,22
2902350,Denmark,+055:+009,0.5,0.43478260869565216,-0.06521739130434784,18,28
2904560,Denmark,+055:+009,0.5,0.4444444444444444,-0.05555555555555558,16,20
2905030,Denmark,+054:+009,0.6842105263157895,0.7027027027027027,0.01849217638691325,19,18
2909429,Denmark,+055:+009,0.2926829268292683,0.23809523809523808,-0.05458768873403019,21,21
2910266,Denmark,+055:+009,0.5,0.6086956521739131,0.10869565217391308,23,23
2910847,Denmark,+055:+009,0.32653061224489793,0.3829787234042553,0.056448111159357384,25,22
2917123,France,+044:+006,0.16666666666666666,0.21621621621621623,0.04954954954954957,15,22
2921753,Denmark,+055:+009,0.32432432432432434,0.5128205128205128,0.18849618849618843,14,25
2926558,Denmark,+055:+009,0.35714285714285715,0.3076923076923077,-0.04945054945054944,12,14
2930951,Denmark,+054:+009,0.0,0.4166666666666667,0.4166666666666667,5,19
2931073,Italy,+042:+015,0.0,0.08695652173913043,0.08695652173913043,6,17
2934412,Poland,+054:+017,0.17391304347826086,0.17391304347826086,0.0,6,17
2934959,Denmark,+055:+009,0.2926829268292683,0.4878048780487805,0.1951219512195122,18,23
2935930,Denmark,+055:+009,0.25,0.2702702702702703,0.020270270270270285,17,20
2936643,Denmark,+055:+009,0.47619047619047616,0.4444444444444444,-0.031746031746031744,14,22
2942173,Denmark,+055:+009,0.12903225806451613,0.2962962962962963,0.16726403823178015,13,14
2943571,France,+046:+006,0.3541666666666667,0.31683168316831684,-0.03733498349834985,68,33
2944839,Denmark,+054:+009,0.48,0.56,0.08000000000000007,9,16
2948191,Denmark,+054:+009,0.36363636363636365,0.32,-0.04363636363636364,6,19
2949269,Denmark,+055:+009,0.3111111111111111,0.3673469387755102,0.05623582766439911,22,27
2951884,Denmark,+055:+009,0.4,0.34285714285714286,-0.05714285714285716,18,17
2952037,Denmark,+055:+009,0.45714285714285713,0.3870967741935484,-0.07004608294930875,17,14
2952155,Denmark,+054:+009,0.27586206896551724,0.21428571428571427,-0.061576354679802964,15,13
2952541,Denmark,+055:+009,0.36363636363636365,0.34285714285714286,-0.020779220779220786,12,23
2952587,Denmark,+055:+009,0.2702702702702703,0.2631578947368421,-0.007112375533428195,18,20
2954171,France,+043:+007,0.13636363636363635,0.12,-0.016363636363636358,24,26
2954849,Germany,+054:+009,0.4444444444444444,0.43478260869565216,-0.009661835748792258,8,15
2959296,Denmark,+055:+009,0.42105263157894735,0.4666666666666667,0.04561403508771933,18,12
2960719,Denmark,+055:+009,0.3076923076923077,0.19607843137254902,-0.11161387631975869,29,22
2960967,Denmark,+055:+009,0.32,0.34782608695652173,0.027826086956521723,5,18
2961147,Denmark,+055:+009,0.3181818181818182,0.34146341463414637,0.02328159645232819,20,21
2964547,Denmark,+054:+009,0.4,0.7272727272727273,0.32727272727272727,11,11
2965258,Denmark,+055:+009,0.4,0.56,0.16000000000000003,17,8
2966374,Denmark,+055:+009,0.16216216216216217,0.10256410256410256,-0.05959805959805961,13,26
2967828,Denmark,+055:+009,0.08695652173913043,0.1,0.013043478260869573,2,18
2968223,Denmark,+055:+009,0.2727272727272727,0.32558139534883723,0.052854122621564525,24,19
2974778,Denmark,+055:+009,0.2702702702702703,0.3076923076923077,0.037422037422037424,15,24
2976821,Denmark,+055:+009,0.34146341463414637,0.3076923076923077,-0.03377110694183866,19,20
2979081,Denmark,+055:+009,0.38596491228070173,0.3137254901960784,-0.0722394220846233,34,17
2981048,Denmark,+055:+009,0.36363636363636365,0.4878048780487805,0.12416851441241683,22,19
2986213,France,+044:-001,0.43478260869565216,0.47619047619047616,0.041407867494824,7,14
2987852,France,+044:-001,0.5833333333333334,0.7368421052631579,0.15350877192982448,8,11
2987992,Denmark,+055:+009,0.14545454545454545,0.18181818181818182,0.036363636363636376,35,20
2989400,France,+044:+006,0.13793103448275862,0.1951219512195122,0.05719091673675358,8,33
2991711,Denmark,+055:+009,0.25806451612903225,0.5423728813559322,0.28430836522689995,35,24
2992481,Denmark,+054:+009,0.6,0.5925925925925926,-0.007407407407407418,16,11
2993841,Italy,+044:+011,0.3181818181818182,0.48,0.1618181818181818,22,28
2995845,Denmark,+055:+009,0.2608695652173913,0.48,0.21913043478260869,26,24
2999079,Denmark,+054:+009,0.4,0.5217391304347826,0.12173913043478257,9,14
3000448,Poland,+054:+017,0.36363636363636365,0.5454545454545454,0.18181818181818177,9,13
3003160,Slovenia,+046:+013,0.36363636363636365,0.32,-0.04363636363636364,12,13
3003700,France,+048:+002,0.48,0.5490196078431373,0.06901960784313732,29,22
3005102,Denmark,+055:+009,0.6451612903225806,0.6470588235294118,0.00189753320683117,13,21
3005235,Denmark,+055:+009,0.35294117647058826,0.4375,0.08455882352941174,18,14
3005653,Denmark,+054:+009,0.0,0.06666666666666667,0.06666666666666667,9,21
3006465,Denmark,+055:+009,0.5357142857142857,0.52,-0.01571428571428568,32,18
3007664,Poland,+054:+017,0.3111111111111111,0.25,-0.061111111111111116,22,34
3010261,Denmark,+055:+009,0.10810810810810811,0.2564102564102564,0.14830214830214827,18,21
3014110,France,+046:+000,0.25,0.4444444444444444,0.19444444444444442,12,24
3014881,France,+042:+000,0.5106382978723404,0.4782608695652174,-0.03237742830712298,25,21
3016649,Denmark,+055:+009,0.5945945945945946,0.45714285714285713,-0.1374517374517375,15,20
3018101,Denmark,+055:+009,0.3225806451612903,0.20689655172413793,-0.11568409343715239,12,17
3018368,Denmark,+055:+009,0.5454545454545454,0.7142857142857143,0.1688311688311689,13,15
3020706,Denmark,+055:+009,0.46808510638297873,0.4782608695652174,0.010175763182238673,27,19
3021498,Denmark,+055:+009,0.4,0.4666666666666667,0.06666666666666665,17,13
3025895,France,+043:+007,0.34782608695652173,0.35555555555555557,0.00772946859903384,26,19
3026446,France,+044:+006,0.37209302325581395,0.3225806451612903,-0.049512378094523635,22,40
3029217,Denmark,+054:+009,0.3225806451612903,0.4444444444444444,0.1218637992831541,8,19
3030059,Denmark,+055:+009,0.5294117647058824,0.6428571428571429,0.11344537815126055,14,14
3031163,Denmark,+055:+009,0.2631578947368421,0.2777777777777778,0.0146198830409357,21,15
3031889,Denmark,+055:+009,0.3225806451612903,0.29411764705882354,-0.028462998102466774,10,24
3034013,Denmark,+055:+009,0.4444444444444444,0.36363636363636365,-0.08080808080808077,8,14
3036272,Denmark,+054:+009,0.21052631578947367,0.375,0.16447368421052633,13,19
3039293,France,+043:+007,0.4745762711864407,0.47058823529411764,-0.00398803589232305,37,31
3041710,Denmark,+054:+009,0.14814814814814814,0.3076923076923077,0.15954415954415957,8,18
3042161,Denmark,+055:+009,0.2777777777777778,0.3684210526315789,0.09064327485380114,12,26
3043671,Denmark,+055:+009,0.4444444444444444,0.6923076923076923,0.24786324786324787,12,14
3046016,Denmark,+054:+009,0.19047619047619047,0.17391304347826086,-0.0165631469979296,5,18
3051377,Denmark,+055:+009,0.23529411764705882,0.22857142857142856,-0.006722689075630256,12,23
3053034,France,+044:-001,0.27586206896551724,0.2962962962962963,0.020434227330779042,5,22
3053857,Denmark,+055:+009,0.4117647058823529,0.45161290322580644,0.03984819734345352,10,21
3055988,France,+044:-001,0.375,0.5,0.125,15,17
3060893,Denmark,+055:+009,0.2962962962962963,0.23076923076923078,-0.0655270655270655,5,21
3062542,Denmark,+055:+009,0.1875,0.375,0.1875,12,20
3063167,Denmark,+055:+009,0.4864864864864865,0.5405405405405406,0.05405405405405406,13,24
3065083,Denmark,+055:+009,0.35,0.3902439024390244,0.040243902439024426,17,24
3065603,France,+043:+007,0.32727272727272727,0.4074074074074074,0.08013468013468011,33,21
3067053,Denmark,+055:+009,0.42857142857142855,0.5925925925925926,0.164021164021164,8,19
3067174,France,+044:+006,0.42424242424242425,0.48484848484848486,0.06060606060606061,11,22
3067396,Denmark,+055:+009,0.24242424242424243,0.3225806451612903,0.08015640273704788,14,17
3067611,Denmark,+055:+009,0.48,0.4,-0.07999999999999996,28,22
3071223,Denmark,+055:+009,0.3404255319148936,0.4186046511627907,0.07817911924789711,22,21
3074090,Poland,+054:+017,0.5957446808510638,0.56,-0.03574468085106375,23,27
3075566,Denmark,+055:+009,0.5555555555555556,0.47058823529411764,-0.08496732026143794,13,21
3077552,Denmark,+055:+009,0.25806451612903225,0.3448275862068966,0.08676307007786432,15,14
3078411,Denmark,+055:+009,0.5,0.5806451612903226,0.08064516129032262,12,19
3079081,Italy,+042:+015,0.0,0.0,0.0,1,14
3079379,Denmark,+055:+009,0.2702702702702703,0.42857142857142855,0.15830115830115826,19,23
3080959,Denmark,+055:+009,0.3225806451612903,0.4,0.07741935483870971,11,19
3081464,Denmark,+055:+009,0.2857142857142857,0.21052631578947367,-0.07518796992481203,26,12
3082090,Denmark,+055:+009,0.5294117647058824,0.42857142857142855,-0.10084033613445381,17,11
3085186,Denmark,+055:+009,0.21621621621621623,0.5365853658536586,0.32036914963744234,17,24
3085699,Denmark,+055:+009,0.5405405405405406,0.4,-0.14054054054054055,20,15
3086287,Italy,+042:+015,0.09090909090909091,0.09523809523809523,0.004329004329004321,4,17
3086648,France,+044:+006,0.24,0.2903225806451613,0.05032258064516132,22,40
3086664,Denmark,+055:+009,0.3076923076923077,0.43478260869565216,0.12709030100334445,10,13
3091529,France,+044:-001,0.5833333333333334,0.6363636363636364,0.05303030303030298,9,13
3092317,France,+046:+006,0.5301204819277109,0.6736842105263158,0.1435637285986049,55,40
3092891,Denmark,+055:+009,0.4444444444444444,0.47368421052631576,0.029239766081871343,16,22
3094362,France,+044:-001,0.6206896551724138,0.7407407407407407,0.12005108556832689,13,14
3094799,Denmark,+055:+009,0.42857142857142855,0.4,-0.028571428571428525,26,9
3095738,Denmark,+055:+009,0.24,0.2727272727272727,0.032727272727272716,5,17
3097501,Denmark,+055:+009,0.35294117647058826,0.375,0.022058823529411742,18,14
3099666,France,+044:+006,0.1875,0.20833333333333334,0.020833333333333343,10,38
3099873,Denmark,+055:+009,0.3888888888888889,0.3448275862068966,-0.04406130268199232,16,13
3100000,France,+044:+000,0.5098039215686274,0.6792452830188679,0.16944136145024047,28,25
3102475,Denmark,+055:+009,0.3829787234042553,0.2,-0.1829787234042553,27,13
3102559,Denmark,+055:+009,0.3902439024390244,0.42105263157894735,0.03080872913992294,19,19
3102674,Denmark,+054:+009,0.5161290322580645,0.47058823529411764,-0.04554079696394686,15,19
3103595,Denmark,+054:+009,0.48,0.5217391304347826,0.04173913043478261,10,13
3103991,Denmark,+055:+009,0.4864864864864865,0.4444444444444444,-0.042042042042042094,14,22
3105633,Denmark,+055:+009,0.5185185185185185,0.7272727272727273,0.2087542087542088,11,11
3106591,Poland,+052:+019,0.3508771929824561,0.37681159420289856,0.025934401220442438,29,40
3106824,Denmark,+055:+009,0.4444444444444444,0.2777777777777778,-0.16666666666666663,14,22
3107340,Denmark,+055:+009,0.48,0.6,0.12,7,13
3107397,Denmark,+054:+009,0.5405405405405406,0.47368421052631576,-0.06685633001422481,18,20
3107775,France,+043:+007,0.044444444444444446,0.09836065573770492,0.05391621129326047,24,37
3108368,Denmark,+055:+009,0.41379310344827586,0.46153846153846156,0.04774535809018571,13,13
3116558,Denmark,+055:+009,0.45714285714285713,0.4666666666666667,0.009523809523809545,9,21
3120676,Denmark,+055:+009,0.35,0.47368421052631576,0.12368421052631579,18,20
3125919,Denmark,+055:+009,0.32558139534883723,0.4583333333333333,0.13275193798449608,21,27
3126075,Denmark,+055:+009,0.45454545454545453,0.5,0.04545454545454547,23,21
3126337,France,+044:+000,0.30303030303030304,0.5,0.19696969696969696,14,22
3129195,Denmark,+055:+009,0.42424242424242425,0.42424242424242425,0.0,11,22
3132583,France,+046:+006,0.40476190476190477,0.5777777777777777,0.17301587301587296,57,33
3132847,Denmark,+055:+009,0.3684210526315789,0.3333333333333333,-0.03508771929824561,16,20
3133242,Denmark,+055:+009,0.5714285714285714,0.64,0.06857142857142862,11,14
3134880,Austria,+046:+013,0.38596491228070173,0.5,0.11403508771929827,24,40
3135780,Denmark,+055:+009,0.4444444444444444,0.3870967741935484,-0.05734767025089604,14,17
3136067,Denmark,+055:+009,0.26666666666666666,0.15384615384615385,-0.11282051282051281,8,18
3136185,Denmark,+054:+009,0.29411764705882354,0.18181818181818182,-0.11229946524064172,14,19
3139636,Denmark,+055:+009,0.3684210526315789,0.3684210526315789,0.0,14,24
3142701,Denmark,+055:+009,0.5777777777777777,0.6222222222222222,0.04444444444444451,19,26
3144382,Denmark,+055:+009,0.15,0.36363636363636365,0.21363636363636365,19,25
3146448,Czech Republic,+049:+017,0.3,0.2823529411764706,-0.017647058823529405,56,29
3147597,Denmark,+055:+009,0.058823529411764705,0.1875,0.12867647058823528,13,19
3151006,Denmark,+055:+009,0.4,0.43902439024390244,0.03902439024390242,19,22
3152422,France,+043:+007,0.05,0.09523809523809523,0.04523809523809523,18,24
3152527,Denmark,+054:+009,0.3,0.2222222222222222,-0.07777777777777778,17,19
3157787,Denmark,+055:+009,0.48,0.3870967741935484,-0.0929032258064516,9,22
3158783,Denmark,+054:+009,0.46511627906976744,0.4090909090909091,-0.05602536997885832,21,23
3160375,Poland,+054:+017,0.6,0.5098039215686274,-0.09019607843137256,20,31
3161137,Denmark,+054:+009,0.26666666666666666,0.2,-0.06666666666666665,10,30
3163659,Italy,+042:+015,0.0,0.0,0.0,6,20
3167434,Denmark,+055:+009,0.3870967741935484,0.375,-0.012096774193548376,13,19
3171535,Denmark,+054:+009,0.12121212121212122,0.2,0.0787878787878788,11,19
3172182,Denmark,+055:+009,0.3125,0.56,0.24750000000000005,10,15
3172317,Denmark,+055:+009,0.5517241379310345,0.7272727272727273,0.17554858934169282,14,8
3172395,Denmark,+055:+009,0.3333333333333333,0.2926829268292683,-0.04065040650406504,17,24
3172654,Denmark,+054:+009,0.12903225806451613,0.38461538461538464,0.2555831265508685,7,19
3173607,Denmark,+055:+009,0.2857142857142857,0.4444444444444444,0.15873015873015872,5,13
3175542,Denmark,+055:+009,0.2222222222222222,0.27586206896551724,0.05363984674329503,12,17
3177667,France,+046:+006,0.2857142857142857,0.3655913978494624,0.07987711213517668,55,38
3179002,Germany,+054:+009,0.5384615384615384,0.38095238095238093,-0.1575091575091575,8,13
3182176,Denmark,+055:+009,0.4166666666666667,0.2857142857142857,-0.130952380952381,6,15
3185743,Denmark,+055:+009,0.08695652173913043,0.16,0.07304347826086957,2,23
3186273,Denmark,+055:+009,0.2033898305084746,0.2711864406779661,0.06779661016949151,36,23
3194061,Slovenia,+046:+013,0.08333333333333333,0.08695652173913043,0.0036231884057971037,5,18
3194285,Denmark,+055:+009,0.5128205128205128,0.5882352941176471,0.0754147812971343,19,15
3196078,France,+048:+002,0.45454545454545453,0.43243243243243246,-0.022113022113022074,21,16
3196895,Denmark,+055:+009,0.5454545454545454,0.3870967741935484,-0.15835777126099704,19,12
3198427,Denmark,+055:+009,0.26666666666666666,0.3448275862068966,0.07816091954022991,11,18
3198730,Denmark,+055:+009,0.45,0.3902439024390244,-0.05975609756097561,19,22
3200155,Italy,+042:+015,0.08695652173913043,0.08333333333333333,-0.0036231884057971037,5,19
3200442,Switzerland,+046:+006,0.547945205479452,0.6666666666666666,0.1187214611872146,41,37
3200812,France,+044:-001,0.6153846153846154,0.8333333333333334,0.21794871794871795,10,14
3204185,Denmark,+055:+009,0.2857142857142857,0.4166666666666667,0.130952380952381,10,14
3204721,Denmark,+055:+009,0.3137254901960784,0.3137254901960784,0.0,27,24
3205951,Denmark,+055:+009,0.32,0.42105263157894735,0.10105263157894734,8,11
3213139,Denmark,+055:+009,0.35714285714285715,0.20689655172413793,-0.15024630541871922,8,21
3214470,Denmark,+055:+009,0.35294117647058826,0.3157894736842105,-0.03715170278637775,11,27
3216027,Denmark,+055:+009,0.358974358974359,0.42105263157894735,0.06207827260458837,17,21
3217156,France,+044:-001,0.38461538461538464,0.4444444444444444,0.05982905982905978,8,19
3218531,Denmark,+055:+009,0.47058823529411764,0.45161290322580644,-0.0189753320683112,9,22
3220976,Denmark,+054:+009,0.13793103448275862,0.4827586206896552,0.3448275862068966,12,17
3221447,Denmark,+055:+009,0.2857142857142857,0.3076923076923077,0.02197802197802201,26,13
3230306,France,+044:-001,0.2222222222222222,0.35714285714285715,0.13492063492063494,11,17
3232944,France,+043:+000,0.5882352941176471,0.6792452830188679,0.0910099889012208,31,22
3235516,Denmark,+055:+009,0.36363636363636365,0.45161290322580644,0.08797653958944279,11,20
3240511,Denmark,+055:+009,0.38095238095238093,0.5882352941176471,0.20728291316526615,5,12
3244869,France,+043:+007,0.3333333333333333,0.2631578947368421,-0.07017543859649122,23,15
3245654,Denmark,+055:+009,0.42857142857142855,0.46153846153846156,0.032967032967033016,21,18
3246150,Denmark,+055:+009,0.37209302325581395,0.55,0.1779069767441861,21,19
3246825,Denmark,+054:+009,0.5,0.42857142857142855,-0.07142857142857145,15,13
3250146,France,+043:+000,0.6341463414634146,0.6521739130434783,0.018027571580063628,23,23
3250623,France,+044:+000,0.5531914893617021,0.6037735849056604,0.050582095543958205,26,27
3250670,Denmark,+054:+009,0.2962962962962963,0.64,0.34370370370370373,12,13
3253673,Denmark,+054:+009,0.21052631578947367,0.25,0.03947368421052633,13,19
3254713,France,+048:+002,0.4864864864864865,0.4827586206896552,-0.00372786579683132,15,14
3257838,France,+043:+000,0.6222222222222222,0.5306122448979592,-0.09160997732426301,23,26
3258216,Denmark,+054:+009,0.14814814814814814,0.25,0.10185185185185186,12,20
3259809,Denmark,+055:+009,0.4117647058823529,0.4444444444444444,0.0326797385620915,14,13
3260421,Denmark,+055:+009,0.3157894736842105,0.29411764705882354,-0.02167182662538697,14,20
3261025,Poland,+054:+017,0.5531914893617021,0.5416666666666666,-0.01152482269503552,23,25
3263101,France,+044:+006,0.2909090909090909,0.36363636363636365,0.07272727272727275,27,39
3265084,Denmark,+055:+009,0.48484848484848486,0.4827586206896552,-0.0020898641588296685,12,17
3267471,Denmark,+055:+009,0.5555555555555556,0.6,0.0444444444444444,13,17
3271638,Denmark,+055:+009,0.2777777777777778,0.36363636363636365,0.08585858585858586,11,22
3273508,France,+042:+000,0.2777777777777778,0.3018867924528302,0.024109014675052387,13,40
3274298,Denmark,+055:+009,0.20512820512820512,0.15789473684210525,-0.04723346828609987,20,18
3276957,France,+043:+007,0.1509433962264151,0.14705882352941177,-0.003884572697003319,31,37
3280222,Denmark,+055:+009,0.23529411764705882,0.24242424242424243,0.007130124777183611,9,24
3281948,Denmark,+055:+009,0.18181818181818182,0.14035087719298245,-0.041467304625199375,33,24
3283239,Denmark,+054:+009,0.17142857142857143,0.2702702702702703,0.09884169884169886,14,23
3283790,Denmark,+054:+009,0.2978723404255319,0.375,0.0771276595744681,28,20
3285921,Denmark,+055:+009,0.2222222222222222,0.4,0.1777777777777778,8,17
3287534,Denmark,+055:+009,0.17647058823529413,0.23529411764705882,0.05882352941176469,11,23
3289101,Denmark,+055:+009,0.25806451612903225,0.36363636363636365,0.1055718475073314,11,22
3289502,Denmark,+055:+009,0.6666666666666666,0.5714285714285714,-0.09523809523809523,12,9
3290777,Slovenia,+046:+013,0.2857142857142857,0.24,-0.04571428571428571,8,17
3292272,Germany,+054:+009,0.5806451612903226,0.56,-0.020645161290322567,13,12
3296659,Denmark,+055:+009,0.42424242424242425,0.41379310344827586,-0.010449320794148398,12,17
3302497,Denmark,+055:+009,0.20512820512820512,0.17142857142857143,-0.03369963369963369,20,15
3304594,Denmark,+054:+009,0.25,0.3870967741935484,0.13709677419354838,10,21
3305853,Denmark,+055:+009,0.3684210526315789,0.35294117647058826,-0.015479876160990669,15,19
3305900,Denmark,+055:+009,0.13636363636363635,0.21052631578947367,0.07416267942583732,16,22
3306508,France,+043:+007,0.2857142857142857,0.3333333333333333,0.047619047619047616,18,24
3308820,Denmark,+055:+009,0.42857142857142855,0.5925925925925926,0.164021164021164,12,15
3309086,Denmark,+055:+009,0.46511627906976744,0.5,0.034883720930232565,21,19
3309158,Denmark,+055:+009,0.20512820512820512,0.36363636363636365,0.15850815850815853,17,27
3310090,France,+048:+002,0.375,0.4666666666666667,0.09166666666666667,13,17
3311472,Denmark,+055:+009,0.4,0.2962962962962963,-0.10370370370370374,8,19
3311762,France,+044:-001,0.38095238095238093,0.5882352941176471,0.20728291316526615,6,11
3313797,France,+043:+007,0.36363636363636365,0.4666666666666667,0.10303030303030303,33,27
3314436,France,+044:-001,0.5625,0.7692307692307693,0.20673076923076927,11,15
3318463,France,+044:+000,0.2857142857142857,0.3333333333333333,0.047619047619047616,18,24
3319295,Denmark,+054:+009,0.34782608695652173,0.32,-0.027826086956521723,9,16
3321760,Denmark,+054:+009,0.3125,0.4,0.08750000000000002,15,25
3322536,Denmark,+055:+009,0.34782608695652173,0.47058823529411764,0.12276214833759591,8,9
3323222,Denmark,+055:+009,0.4666666666666667,0.42857142857142855,-0.038095238095238126,16,12
3330437,France,+044:+006,0.3,0.375,0.07500000000000001,19,29
3330479,Denmark,+055:+009,0.2702702702702703,0.19047619047619047,-0.07979407979407982,14,28
3330866,Norway,+059:+010,0.16666666666666666,0.09302325581395349,-0.07364341085271317,3,40
3332643,France,+044:-001,0.47619047619047616,0.625,0.14880952380952384,5,11
3335399,Denmark,+055:+009,0.17647058823529413,0.24390243902439024,0.06743185078909611,14,27
3337928,France,+043:+000,0.3125,0.358974358974359,0.046474358974358976,12,27
3343310,Poland,+052:+019,0.18518518518518517,0.31746031746031744,0.13227513227513227,30,33
3345460,France,+044:-001,0.4166666666666667,0.6666666666666666,0.24999999999999994,9,12
3346812,Italy,+042:+015,0.1,0.17391304347826086,0.07391304347826086,3,20
3349344,Italy,+040:+013,0.36363636363636365,0.4,0.036363636363636376,13,22
3349371,Denmark,+055:+009,0.24,0.3,0.06,9,11
3350803,Denmark,+055:+009,0.06896551724137931,0.07407407407407407,0.005108556832694761,8,19
3357141,France,+044:+006,0.3508771929824561,0.2903225806451613,-0.06055461233729481,36,26
3358629,Austria,+046:+013,0.42424242424242425,0.3333333333333333,-0.09090909090909094,32,40
3358878,Denmark,+055:+009,0.2608695652173913,0.42105263157894735,0.16018306636155605,5,14
3363472,Denmark,+055:+009,0.2857142857142857,0.2727272727272727,-0.012987012987012991,8,14
3363587,Denmark,+054:+009,0.5,0.7407407407407407,0.2407407407407407,11,16
3363614,Denmark,+054:+009,0.4166666666666667,0.34782608695652173,-0.06884057971014496,8,15
3367015,Denmark,+055:+009,0.5263157894736842,0.5263157894736842,0.0,14,24
3367277,Denmark,+055:+009,0.7777777777777778,0.6470588235294118,-0.130718954248366,18,16
3369480,Denmark,+055:+009,0.25806451612903225,0.0625,-0.19556451612903225,9,23
3370339,Denmark,+054:+009,0.4444444444444444,0.5217391304347826,0.07729468599033817,12,11
3371827,Denmark,+055:+009,0.34285714285714286,0.358974358974359,0.016117216117216115,13,26
3372331,Italy,+042:+015,0.0,0.0,0.0,3,16
3372557,Germany,+054:+009,0.6666666666666666,0.6086956521739131,-0.05797101449275355,9,14
3373263,France,+044:-001,0.5217391304347826,0.5454545454545454,0.02371541501976282,6,16
3374673,France,+044:+006,0.45161290322580644,0.3783783783783784,-0.07323452484742804,10,27
3374825,Denmark,+054:+009,0.56,0.5384615384615384,-0.021538461538461617,9,17
3377136,France,+043:+007,0.07692307692307693,0.12903225806451613,0.0521091811414392,27,35
3378071,Denmark,+054:+009,0.3181818181818182,0.4090909090909091,0.09090909090909094,27,17
3378188,France,+044:-001,0.43478260869565216,0.6,0.16521739130434782,7,13
3379400,France,+046:+000,0.5,0.5,0.0,23,21
3379770,Poland,+054:+017,0.4897959183673469,0.2909090909090909,-0.19888682745825603,25,30
3380619,Denmark,+055:+009,0.5,0.5263157894736842,0.02631578947368418,20,18
3381877,France,+044:+006,0.125,0.1111111111111111,-0.013888888888888895,8,28
3383927,Denmark,+055:+009,0.18181818181818182,0.23529411764705882,0.053475935828877,9,25
3385159,Denmark,+055:+009,0.2777777777777778,0.29411764705882354,0.01633986928104575,17,17
3387717,France,+044:+006,0.0,0.0,0.0,5,40
3388644,Denmark,+054:+009,0.5294117647058824,0.48,-0.04941176470588238,15,10
3388688,Denmark,+054:+009,0.4666666666666667,0.4666666666666667,0.0,14,16
3391405,Denmark,+055:+009,0.4166666666666667,0.3333333333333333,-0.08333333333333337,29,13
3391721,Germany,+054:+009,0.42857142857142855,0.36363636363636365,-0.0649350649350649,11,11
3393955,Denmark,+055:+009,0.5,0.5925925925925926,0.09259259259259256,15,12
3394547,Denmark,+054:+009,0.5384615384615384,0.5384615384615384,0.0,10,16
3395629,Denmark,+055:+009,0.2692307692307692,0.32727272727272727,0.05804195804195805,32,23
3396202,Denmark,+055:+009,0.36363636363636365,0.45161290322580644,0.08797653958944279,13,18
3397102,Germany,+054:+009,0.35294117647058826,0.5,0.14705882352941174,16,16
3400094,Denmark,+055:+009,0.3829787234042553,0.2916666666666667,-0.09131205673758863,23,25
3400620,Denmark,+055:+009,0.46153846153846156,0.4,-0.06153846153846154,12,13
3400634,Denmark,+054:+009,0.4,0.5263157894736842,0.12631578947368416,5,14
3401128,Denmark,+055:+009,0.4888888888888889,0.5,0.011111111111111127,22,18
3403120,France,+044:+006,0.4583333333333333,0.42857142857142855,-0.029761904761904767,26,30
3403134,Denmark,+055:+009,0.46153846153846156,0.3333333333333333,-0.12820512820512825,18,24
3405478,Denmark,+054:+009,0.6666666666666666,0.631578947368421,-0.03508771929824561,7,12
3406597,Denmark,+054:+009,0.6666666666666666,0.6222222222222222,-0.0444444444444444,22,23
