surveyId,fold,country,spatial_block,matched_v29_f1,v31_f1,delta_f1,predicted_cardinality,swaps
537167,0,Denmark,+055:+009,0.6666666666666666,0.6666666666666666,0.0,12,0
537670,0,Netherlands,+051:+004,0.6428571428571429,0.6428571428571429,0.0,11,0
537694,0,Netherlands,+051:+004,0.5882352941176471,0.5882352941176471,0.0,11,0
537853,0,France,+048:+002,0.6086956521739131,0.6086956521739131,0.0,11,0
538185,0,Netherlands,+051:+004,0.25,0.25,0.0,12,0
538192,0,Greece,+040:+023,0.3684210526315789,0.3684210526315789,0.0,24,1
538557,0,Denmark,+055:+009,0.5263157894736842,0.5263157894736842,0.0,11,0
538907,0,Netherlands,+051:+004,0.24,0.24,0.0,17,1
539026,0,Denmark,+055:+009,0.17142857142857143,0.17142857142857143,0.0,19,0
539372,0,Austria,+047:+014,0.3953488372093023,0.3953488372093023,0.0,32,0
539882,0,Netherlands,+051:+004,0.22857142857142856,0.22857142857142856,0.0,19,0
540031,0,Denmark,+055:+009,0.4090909090909091,0.4090909090909091,0.0,23,0
540322,0,Denmark,+055:+009,0.2631578947368421,0.2631578947368421,0.0,21,0
540826,0,Denmark,+055:+009,0.2608695652173913,0.2608695652173913,0.0,14,0
540900,0,Germany,+052:+007,0.05714285714285714,0.05714285714285714,0.0,8,0
541315,0,Denmark,+056:+010,0.38095238095238093,0.38095238095238093,0.0,14,0
541677,0,France,+046:+000,0.37037037037037035,0.37037037037037035,0.0,14,0
541847,0,Denmark,+055:+009,0.2777777777777778,0.2777777777777778,0.0,20,0
542019,0,France,+048:-001,0.6086956521739131,0.6086956521739131,0.0,11,0
542089,0,Denmark,+055:+009,0.18181818181818182,0.18181818181818182,0.0,15,0
542285,0,Denmark,+056:+010,0.4444444444444444,0.4444444444444444,0.0,12,0
542375,0,Italy,+046:+011,0.31746031746031744,0.31746031746031744,0.0,31,1
542659,0,Denmark,+056:+010,0.25,0.25,0.0,22,0
542878,0,France,+047:+000,0.3157894736842105,0.3157894736842105,0.0,12,0
542954,0,Denmark,+057:+011,0.3333333333333333,0.3333333333333333,0.0,8,0
543032,0,Spain,+042:-003,0.038461538461538464,0.038461538461538464,0.0,13,0
543311,0,Netherlands,+051:+004,0.4166666666666667,0.4166666666666667,0.0,13,0
543462,0,Denmark,+055:+009,0.2,0.2,0.0,14,0
543530,0,Netherlands,+053:+004,0.07407407407407407,0.07407407407407407,0.0,13,0
543721,0,Denmark,+055:+009,0.29411764705882354,0.29411764705882354,0.0,20,0
544854,0,Denmark,+056:+010,0.4745762711864407,0.4745762711864407,0.0,28,0
544863,0,Denmark,+055:+009,0.4166666666666667,0.4166666666666667,0.0,13,0
545587,0,Netherlands,+051:+004,0.18181818181818182,0.18181818181818182,0.0,17,1
545888,0,Netherlands,+053:+004,0.0,0.0,0.0,8,0
546325,0,Poland,+050:+019,0.37333333333333335,0.3466666666666667,-0.026666666666666672,38,1
546398,0,Belgium,+051:+004,0.0,0.0,0.0,19,1
546669,0,Denmark,+055:+009,0.3684210526315789,0.3684210526315789,0.0,18,0
546981,0,Denmark,+056:+010,0.3673469387755102,0.3673469387755102,0.0,21,0
547638,0,Denmark,+055:+009,0.42105263157894735,0.42105263157894735,0.0,12,0
547776,0,France,+044:+003,0.20689655172413793,0.20689655172413793,0.0,17,0
548634,0,France,+045:+000,0.27906976744186046,0.27906976744186046,0.0,14,0
548733,0,Denmark,+055:+009,0.2,0.2,0.0,10,0
548955,0,Denmark,+056:+010,0.058823529411764705,0.058823529411764705,0.0,17,0
549191,0,Netherlands,+051:+004,0.0,0.0,0.0,17,0
550073,0,Netherlands,+053:+004,0.11764705882352941,0.11764705882352941,0.0,9,0
550365,0,Denmark,+057:+011,0.2564102564102564,0.2564102564102564,0.0,24,0
550517,0,Denmark,+055:+009,0.3684210526315789,0.3684210526315789,0.0,18,0
550551,0,Denmark,+055:+009,0.5,0.5,0.0,15,0
551187,0,France,+047:+004,0.5853658536585366,0.5853658536585366,0.0,21,0
551297,0,Denmark,+056:+010,0.11764705882352941,0.11764705882352941,0.0,15,0
551753,0,France,+048:+002,0.4827586206896552,0.4827586206896552,0.0,14,0
552200,0,Netherlands,+052:+007,0.24,0.24,0.0,11,0
552692,0,France,+047:+004,0.5777777777777777,0.5777777777777777,0.0,19,0
552720,0,Denmark,+055:+009,0.4,0.4,0.0,25,0
552789,0,Denmark,+055:+009,0.35294117647058826,0.35294117647058826,0.0,14,0
553141,0,Netherlands,+051:+004,0.37735849056603776,0.37735849056603776,0.0,14,0
553576,0,Denmark,+055:+009,0.5238095238095238,0.5238095238095238,0.0,18,0
553837,0,Denmark,+055:+009,0.34285714285714286,0.34285714285714286,0.0,17,0
554202,0,Spain,+042:-003,0.13793103448275862,0.13793103448275862,0.0,19,0
554400,0,Denmark,+056:+010,0.5789473684210527,0.5789473684210527,0.0,22,0
554544,0,Denmark,+055:+009,0.42857142857142855,0.42857142857142855,0.0,19,0
554597,0,Denmark,+056:+010,0.34782608695652173,0.34782608695652173,0.0,16,0
554598,0,France,+046:+000,0.625,0.625,0.0,13,0
554658,0,Netherlands,+053:+004,0.25,0.25,0.0,16,0
554936,0,Denmark,+055:+009,0.2916666666666667,0.2916666666666667,0.0,18,0
555058,0,Denmark,+056:+010,0.5217391304347826,0.5217391304347826,0.0,14,0
555179,0,Denmark,+056:+010,0.3448275862068966,0.3103448275862069,-0.03448275862068967,28,1
555302,0,Denmark,+055:+009,0.631578947368421,0.631578947368421,0.0,19,0
555353,0,Denmark,+055:+009,0.4,0.4,0.0,14,0
555630,0,Denmark,+055:+009,0.14814814814814814,0.14814814814814814,0.0,16,0
555794,0,Netherlands,+051:+004,0.35294117647058826,0.35294117647058826,0.0,11,0
556956,0,Denmark,+056:+010,0.2222222222222222,0.2222222222222222,0.0,22,0
558027,0,Denmark,+055:+009,0.4444444444444444,0.4444444444444444,0.0,16,0
558248,0,Netherlands,+051:+004,0.21621621621621623,0.21621621621621623,0.0,27,2
558366,0,Netherlands,+053:+004,0.2857142857142857,0.2857142857142857,0.0,8,0
558798,0,France,+044:+003,0.24390243902439024,0.24390243902439024,0.0,23,0
558874,0,Denmark,+056:+010,0.4,0.4,0.0,14,0
558894,0,Netherlands,+051:+004,0.32,0.32,0.0,14,0
558912,0,Denmark,+056:+010,0.25,0.25,0.0,19,0
558986,0,Netherlands,+051:+004,0.3125,0.3125,0.0,12,0
559055,0,France,+043:+007,0.045454545454545456,0.045454545454545456,0.0,22,0
559115,0,Denmark,+055:+009,0.625,0.625,0.0,8,0
559317,0,France,+045:+004,0.4,0.4,0.0,21,0
559462,0,Denmark,+055:+009,0.5,0.5,0.0,17,0
559751,0,Netherlands,+051:+004,0.45454545454545453,0.45454545454545453,0.0,12,0
560170,0,Denmark,+056:+010,0.42105263157894735,0.42105263157894735,0.0,23,0
560178,0,Netherlands,+052:+007,0.34285714285714286,0.34285714285714286,0.0,11,0
560264,0,France,+044:+004,0.25,0.3125,0.0625,23,1
560967,0,France,+047:+004,0.39344262295081966,0.39344262295081966,0.0,15,0
561056,0,Denmark,+055:+009,0.14285714285714285,0.14285714285714285,0.0,9,0
561456,0,Denmark,+056:+010,0.46153846153846156,0.46153846153846156,0.0,25,0
561493,0,Italy,+046:+011,0.09302325581395349,0.09302325581395349,0.0,36,1
562143,0,Denmark,+057:+011,0.42857142857142855,0.42857142857142855,0.0,11,0
562165,0,Poland,+053:+018,0.17647058823529413,0.17647058823529413,0.0,22,2
562490,0,Belgium,+051:+004,0.18181818181818182,0.2727272727272727,0.09090909090909088,17,2
562615,0,Netherlands,+051:+004,0.10526315789473684,0.10526315789473684,0.0,16,1
562686,0,Denmark,+055:+009,0.5833333333333334,0.5833333333333334,0.0,21,0
563032,0,France,+045:+000,0.32,0.32,0.0,13,0
563059,0,Spain,+042:-003,0.08,0.08,0.0,17,0
563130,0,Denmark,+055:+009,0.08333333333333333,0.08333333333333333,0.0,15,0
563716,0,Denmark,+056:+010,0.4,0.4,0.0,8,0
563915,0,Denmark,+056:+010,0.3684210526315789,0.3684210526315789,0.0,20,0
564388,0,Belgium,+051:+004,0.2727272727272727,0.2727272727272727,0.0,15,1
564436,0,Denmark,+055:+009,0.4,0.4,0.0,16,0
564518,0,France,+048:+004,0.5490196078431373,0.5490196078431373,0.0,22,0
564747,0,Denmark,+056:+010,0.45714285714285713,0.45714285714285713,0.0,23,0
565011,0,France,+045:+004,0.3684210526315789,0.3684210526315789,0.0,13,0
566337,0,Denmark,+055:+009,0.23076923076923078,0.23076923076923078,0.0,18,0
566375,0,Denmark,+056:+010,0.36363636363636365,0.36363636363636365,0.0,10,0
566399,0,Netherlands,+053:+004,0.2702702702702703,0.2702702702702703,0.0,15,0
567018,0,Denmark,+055:+009,0.65,0.65,0.0,24,0
567840,0,Greece,+035:+023,0.3829787234042553,0.3829787234042553,0.0,25,0
568200,0,Denmark,+055:+009,0.36363636363636365,0.36363636363636365,0.0,15,0
568397,0,France,+043:+007,0.32,0.32,0.0,24,0
568428,0,Denmark,+056:+010,0.2962962962962963,0.2962962962962963,0.0,14,0
568452,0,France,+043:+007,0.22641509433962265,0.22641509433962265,0.0,22,0
569334,0,France,+045:+000,0.12903225806451613,0.12903225806451613,0.0,20,0
569363,0,Denmark,+055:+009,0.21052631578947367,0.21052631578947367,0.0,26,0
569386,0,Serbia,+045:+019,0.16666666666666666,0.19444444444444445,0.02777777777777779,38,2
569731,0,Denmark,+055:+009,0.29411764705882354,0.29411764705882354,0.0,16,0
570288,0,Denmark,+055:+009,0.5555555555555556,0.5555555555555556,0.0,11,0
570384,0,Denmark,+056:+010,0.34146341463414637,0.34146341463414637,0.0,31,0
570922,0,Belgium,+051:+004,0.4528301886792453,0.4528301886792453,0.0,19,0
571058,0,France,+048:-001,0.64,0.64,0.0,11,0
571289,0,Denmark,+055:+009,0.5333333333333333,0.5333333333333333,0.0,20,0
571511,0,Denmark,+055:+009,0.2222222222222222,0.2222222222222222,0.0,10,0
571793,0,France,+047:+004,0.5769230769230769,0.5769230769230769,0.0,25,0
572618,0,Denmark,+055:+009,0.3076923076923077,0.3076923076923077,0.0,12,0
572790,0,Austria,+047:+014,0.5161290322580645,0.5161290322580645,0.0,33,0
573118,0,Denmark,+056:+010,0.391304347826087,0.391304347826087,0.0,22,0
573157,0,Denmark,+056:+010,0.3076923076923077,0.3076923076923077,0.0,16,0
573519,0,Netherlands,+051:+004,0.20833333333333334,0.20833333333333334,0.0,17,0
573586,0,France,+044:+003,0.13793103448275862,0.13793103448275862,0.0,19,0
574082,0,Denmark,+055:+009,0.29411764705882354,0.29411764705882354,0.0,17,0
574146,0,Denmark,+055:+009,0.3,0.3,0.0,14,0
574267,0,France,+044:+003,0.37037037037037035,0.37037037037037035,0.0,18,0
574270,0,France,+050:+001,0.4666666666666667,0.4666666666666667,0.0,17,0
574846,0,Netherlands,+051:+004,0.16666666666666666,0.16666666666666666,0.0,11,0
575043,0,Denmark,+055:+009,0.3076923076923077,0.3076923076923077,0.0,17,0
575428,0,Denmark,+056:+010,0.6086956521739131,0.6086956521739131,0.0,12,0
575715,0,Denmark,+055:+009,0.45161290322580644,0.45161290322580644,0.0,21,1
575932,0,Denmark,+055:+009,0.058823529411764705,0.058823529411764705,0.0,18,0
575948,0,Croatia,+045:+016,0.24242424242424243,0.24242424242424243,0.0,22,0
576354,0,Netherlands,+051:+004,0.2222222222222222,0.2222222222222222,0.0,11,0
576554,0,Denmark,+055:+009,0.12903225806451613,0.12903225806451613,0.0,16,0
576576,0,France,+044:+003,0.15789473684210525,0.15789473684210525,0.0,16,0
577120,0,Belgium,+051:+004,0.5833333333333334,0.5833333333333334,0.0,20,0
577152,0,Denmark,+055:+009,0.5531914893617021,0.5531914893617021,0.0,21,0
577278,0,France,+045:+004,0.6666666666666666,0.6666666666666666,0.0,22,0
577312,0,Belgium,+051:+004,0.2222222222222222,0.2222222222222222,0.0,17,0
577699,0,France,+043:+007,0.1643835616438356,0.1643835616438356,0.0,33,2
577738,0,Denmark,+055:+009,0.4090909090909091,0.4090909090909091,0.0,29,0
577840,0,France,+044:+003,0.06060606060606061,0.06060606060606061,0.0,21,0
578168,0,Denmark,+056:+010,0.11764705882352941,0.11764705882352941,0.0,24,0
578225,0,Denmark,+055:+009,0.56,0.56,0.0,10,0
578843,0,France,+047:+004,0.6976744186046512,0.6976744186046512,0.0,24,0
579326,0,Denmark,+055:+009,0.43902439024390244,0.43902439024390244,0.0,23,0
579776,0,Denmark,+055:+009,0.5333333333333333,0.5333333333333333,0.0,15,0
579789,0,Denmark,+055:+009,0.3333333333333333,0.3333333333333333,0.0,10,0
580283,0,France,+048:+004,0.46153846153846156,0.46153846153846156,0.0,19,0
580332,0,France,+046:+000,0.16666666666666666,0.16666666666666666,0.0,18,0
580517,0,France,+044:+003,0.2608695652173913,0.2608695652173913,0.0,14,0
581400,0,Denmark,+055:+009,0.4864864864864865,0.4864864864864865,0.0,16,0
581411,0,Denmark,+055:+009,0.36363636363636365,0.36363636363636365,0.0,13,0
581530,0,Denmark,+056:+010,0.37209302325581395,0.37209302325581395,0.0,15,0
581628,0,Denmark,+055:+009,0.2857142857142857,0.2857142857142857,0.0,16,0
582311,0,Denmark,+055:+009,0.2222222222222222,0.2222222222222222,0.0,11,0
582321,0,Denmark,+055:+009,0.5116279069767442,0.5116279069767442,0.0,20,0
582334,0,Denmark,+055:+009,0.5142857142857142,0.5142857142857142,0.0,19,0
582379,0,Denmark,+055:+009,0.1935483870967742,0.1935483870967742,0.0,18,0
582765,0,Denmark,+055:+009,0.375,0.375,0.0,25,0
582834,0,France,+044:+003,0.2,0.2,0.0,26,0
583050,0,Denmark,+055:+009,0.6153846153846154,0.6153846153846154,0.0,13,0
583191,0,Netherlands,+051:+004,0.625,0.625,0.0,8,0
583442,0,Denmark,+056:+010,0.4,0.4,0.0,8,0
583642,0,France,+046:+000,0.5,0.5,0.0,19,0
583698,0,Denmark,+056:+010,0.6122448979591837,0.6122448979591837,0.0,21,0
583717,0,Denmark,+055:+009,0.42857142857142855,0.42857142857142855,0.0,14,0
584474,0,Denmark,+055:+009,0.14285714285714285,0.14285714285714285,0.0,10,0
584485,0,France,+048:-004,0.5714285714285714,0.5714285714285714,0.0,9,0
584496,0,Denmark,+055:+009,0.30303030303030304,0.30303030303030304,0.0,20,0
584518,0,Denmark,+055:+009,0.45161290322580644,0.45161290322580644,0.0,14,0
585066,0,Denmark,+055:+009,0.3157894736842105,0.3157894736842105,0.0,20,0
585085,0,Denmark,+055:+009,0.3829787234042553,0.3829787234042553,0.0,18,0
585169,0,Denmark,+055:+009,0.5185185185185185,0.5185185185185185,0.0,15,0
585447,0,France,+044:+004,0.46153846153846156,0.46153846153846156,0.0,25,1
585789,0,Denmark,+055:+009,0.3888888888888889,0.3888888888888889,0.0,19,0
585986,0,Denmark,+057:+011,0.34782608695652173,0.34782608695652173,0.0,13,0
586037,0,Italy,+038:+012,0.0,0.0,0.0,11,0
586044,0,Denmark,+055:+009,0.18181818181818182,0.18181818181818182,0.0,20,0
586664,0,Denmark,+055:+009,0.3125,0.3125,0.0,14,0
586927,0,Denmark,+055:+009,0.3103448275862069,0.3103448275862069,0.0,19,0
586977,0,Denmark,+056:+010,0.46511627906976744,0.46511627906976744,0.0,24,0
587092,0,Denmark,+055:+009,0.4117647058823529,0.4117647058823529,0.0,20,0
587260,0,Denmark,+055:+009,0.3333333333333333,0.3333333333333333,0.0,9,0
587375,0,Denmark,+056:+010,0.35714285714285715,0.35714285714285715,0.0,21,0
587540,0,Denmark,+055:+009,0.42424242424242425,0.42424242424242425,0.0,17,0
587733,0,France,+047:+004,0.43636363636363634,0.43636363636363634,0.0,23,0
588090,0,Denmark,+056:+010,0.43243243243243246,0.43243243243243246,0.0,19,0
588134,0,Denmark,+055:+009,0.3111111111111111,0.3111111111111111,0.0,21,0
588535,0,Denmark,+055:+009,0.3137254901960784,0.3137254901960784,0.0,21,0
588715,0,Netherlands,+051:+004,0.3870967741935484,0.3870967741935484,0.0,16,0
588908,0,Belgium,+051:+004,0.41379310344827586,0.41379310344827586,0.0,19,0
588920,0,Denmark,+055:+009,0.3829787234042553,0.3829787234042553,0.0,27,0
588996,0,Denmark,+056:+010,0.3902439024390244,0.3902439024390244,0.0,17,0
588997,0,France,+044:+003,0.17777777777777778,0.17777777777777778,0.0,20,0
589580,0,Netherlands,+051:+004,0.375,0.375,0.0,12,0
589630,0,Denmark,+056:+010,0.4745762711864407,0.4745762711864407,0.0,27,0
589730,0,Denmark,+055:+009,0.34285714285714286,0.34285714285714286,0.0,20,0
590396,0,Netherlands,+051:+004,0.30303030303030304,0.24242424242424243,-0.06060606060606061,16,1
590983,0,Netherlands,+052:+007,0.5714285714285714,0.5714285714285714,0.0,8,0
591885,0,Denmark,+055:+009,0.14814814814814814,0.14814814814814814,0.0,18,0
592093,0,Denmark,+055:+009,0.25806451612903225,0.25806451612903225,0.0,19,0
592138,0,Netherlands,+051:+004,0.11764705882352941,0.11764705882352941,0.0,11,1
592194,0,Italy,+038:+012,0.17857142857142858,0.21428571428571427,0.0357142857142857,27,2
592379,0,Belgium,+051:+004,0.5,0.5,0.0,11,0
592903,0,France,+047:+000,0.38461538461538464,0.38461538461538464,0.0,17,0
592960,0,Denmark,+056:+010,0.2857142857142857,0.2857142857142857,0.0,28,0
592976,0,Denmark,+055:+009,0.3333333333333333,0.3333333333333333,0.0,14,0
593238,0,Denmark,+055:+009,0.25806451612903225,0.25806451612903225,0.0,17,0
593385,0,Denmark,+055:+009,0.11428571428571428,0.11428571428571428,0.0,20,0
593441,0,Denmark,+055:+009,0.5,0.5,0.0,17,0
593450,0,Denmark,+055:+009,0.0,0.0,0.0,17,0
594200,0,Denmark,+056:+010,0.22857142857142856,0.22857142857142856,0.0,20,0
594324,0,Denmark,+056:+010,0.34782608695652173,0.34782608695652173,0.0,13,0
594344,0,Denmark,+055:+009,0.631578947368421,0.631578947368421,0.0,9,0
594470,0,Denmark,+056:+010,0.6363636363636364,0.6363636363636364,0.0,12,0
594554,0,Denmark,+056:+010,0.5,0.5,0.0,16,0
594644,0,Denmark,+055:+009,0.4186046511627907,0.4186046511627907,0.0,17,0
594837,0,Denmark,+056:+010,0.5714285714285714,0.5714285714285714,0.0,28,0
594985,0,Netherlands,+053:+004,0.4,0.4,0.0,15,0
595129,0,France,+044:+003,0.47058823529411764,0.47058823529411764,0.0,22,0
595555,0,Denmark,+056:+010,0.3333333333333333,0.3333333333333333,0.0,13,0
595615,0,France,+046:+000,0.5333333333333333,0.5333333333333333,0.0,15,0
595625,0,France,+044:+003,0.0,0.0,0.0,17,0
595760,0,Denmark,+055:+009,0.5128205128205128,0.5128205128205128,0.0,18,0
596021,0,Denmark,+055:+009,0.15384615384615385,0.15384615384615385,0.0,17,0
596050,0,Denmark,+055:+009,0.37037037037037035,0.37037037037037035,0.0,16,0
596210,0,Denmark,+056:+010,0.72,0.72,0.0,13,0
597347,0,Denmark,+055:+009,0.375,0.375,0.0,16,0
597613,0,Germany,+052:+007,0.4,0.4,0.0,15,0
597629,0,Denmark,+055:+009,0.42424242424242425,0.42424242424242425,0.0,15,0
597890,0,Denmark,+056:+010,0.18181818181818182,0.18181818181818182,0.0,25,0
597991,0,Belgium,+051:+004,0.2,0.2,0.0,8,0
598356,0,Italy,+046:+010,0.09375,0.09375,0.0,37,2
598560,0,Denmark,+056:+010,0.45454545454545453,0.45454545454545453,0.0,21,0
598740,0,France,+044:+003,0.0,0.0,0.0,25,0
598965,0,France,+043:+007,0.1686746987951807,0.1927710843373494,0.024096385542168697,39,1
599518,0,Czech Republic,+049:+016,0.23529411764705882,0.23529411764705882,0.0,13,0
599569,0,Netherlands,+051:+004,0.46153846153846156,0.46153846153846156,0.0,8,0
600097,0,Netherlands,+051:+004,0.3333333333333333,0.3333333333333333,0.0,17,1
600174,0,Denmark,+055:+009,0.3684210526315789,0.3684210526315789,0.0,26,0
600293,0,Denmark,+055:+009,0.23529411764705882,0.23529411764705882,0.0,14,0
600341,0,Netherlands,+051:+004,0.5263157894736842,0.5263157894736842,0.0,11,0
600351,0,Denmark,+055:+009,0.2962962962962963,0.2962962962962963,0.0,17,0
600516,0,Denmark,+055:+009,0.43636363636363634,0.43636363636363634,0.0,20,0
600969,0,Denmark,+055:+009,0.4166666666666667,0.4166666666666667,0.0,19,0
601169,0,Denmark,+056:+010,0.4878048780487805,0.4878048780487805,0.0,21,0
601577,0,Denmark,+055:+009,0.2702702702702703,0.2702702702702703,0.0,18,0
601670,0,France,+048:-001,0.45454545454545453,0.45454545454545453,0.0,12,0
602495,0,Denmark,+055:+009,0.5945945945945946,0.5945945945945946,0.0,16,0
602509,0,Denmark,+055:+009,0.27586206896551724,0.27586206896551724,0.0,18,0
602841,0,Denmark,+056:+010,0.2962962962962963,0.2962962962962963,0.0,20,0
603233,0,Denmark,+055:+009,0.1875,0.1875,0.0,16,0
603388,0,Denmark,+055:+009,0.45161290322580644,0.45161290322580644,0.0,14,0
603553,0,Denmark,+056:+010,0.20689655172413793,0.20689655172413793,0.0,24,1
603875,0,Denmark,+056:+010,0.47058823529411764,0.47058823529411764,0.0,16,0
604036,0,Netherlands,+051:+004,0.6,0.6,0.0,10,0
604273,0,Denmark,+055:+009,0.47368421052631576,0.47368421052631576,0.0,17,0
604737,0,Denmark,+055:+009,0.10810810810810811,0.10810810810810811,0.0,23,1
604923,0,Denmark,+055:+009,0.15384615384615385,0.15384615384615385,0.0,21,0
604978,0,Denmark,+055:+009,0.5185185185185185,0.5185185185185185,0.0,22,0
605022,0,Denmark,+055:+009,0.13793103448275862,0.13793103448275862,0.0,16,0
605234,0,France,+047:+004,0.5882352941176471,0.5882352941176471,0.0,23,0
605396,0,Belgium,+051:+004,0.3333333333333333,0.3,-0.033333333333333326,28,1
605521,0,Denmark,+056:+010,0.41509433962264153,0.41509433962264153,0.0,18,0
606131,0,Netherlands,+051:+004,0.23529411764705882,0.23529411764705882,0.0,27,0
606456,0,Denmark,+055:+009,0.4,0.4,0.0,18,0
607028,0,Denmark,+055:+009,0.2857142857142857,0.2857142857142857,0.0,20,0
607235,0,Denmark,+056:+010,0.38461538461538464,0.38461538461538464,0.0,20,0
607351,0,France,+048:+002,0.2857142857142857,0.2857142857142857,0.0,11,0
607548,0,France,+043:+007,0.18518518518518517,0.18518518518518517,0.0,34,2
607557,0,Denmark,+055:+009,0.2727272727272727,0.2727272727272727,0.0,14,0
607787,0,Denmark,+055:+009,0.5263157894736842,0.5263157894736842,0.0,16,0
607967,0,Denmark,+055:+009,0.3157894736842105,0.3157894736842105,0.0,13,0
608279,0,France,+046:+000,0.42424242424242425,0.42424242424242425,0.0,14,0
608720,0,Denmark,+055:+009,0.25806451612903225,0.25806451612903225,0.0,15,0
608723,0,Netherlands,+051:+004,0.05714285714285714,0.05714285714285714,0.0,14,0
608818,0,Denmark,+056:+010,0.3333333333333333,0.3333333333333333,0.0,13,0
608928,0,Spain,+042:-003,0.14285714285714285,0.14285714285714285,0.0,14,0
609047,0,Denmark,+055:+009,0.42857142857142855,0.42857142857142855,0.0,20,0
609370,0,Netherlands,+051:+004,0.0,0.0,0.0,14,0
609580,0,Denmark,+055:+009,0.4,0.4,0.0,21,0
609729,0,Germany,+052:+007,0.35294117647058826,0.35294117647058826,0.0,8,0
610298,0,Denmark,+056:+010,0.27586206896551724,0.27586206896551724,0.0,17,0
610349,0,France,+048:-004,0.3076923076923077,0.3384615384615385,0.03076923076923077,23,1
610591,0,Netherlands,+051:+004,0.46153846153846156,0.46153846153846156,0.0,9,0
610718,0,Denmark,+055:+009,0.5925925925925926,0.5925925925925926,0.0,13,0
611122,0,Netherlands,+051:+004,0.3333333333333333,0.3333333333333333,0.0,13,0
611630,0,Netherlands,+051:+004,0.30434782608695654,0.30434782608695654,0.0,10,0
611919,0,France,+044:+003,0.17391304347826086,0.17391304347826086,0.0,14,0
612208,0,Italy,+046:+011,0.3283582089552239,0.3283582089552239,0.0,36,1
612643,0,Netherlands,+051:+004,0.48148148148148145,0.4444444444444444,-0.037037037037037035,18,1
612667,0,Denmark,+056:+010,0.3333333333333333,0.3333333333333333,0.0,21,0
612794,0,Denmark,+055:+009,0.2,0.2,0.0,15,0
613452,0,Denmark,+056:+010,0.6086956521739131,0.6086956521739131,0.0,13,0
613851,0,Denmark,+056:+010,0.43902439024390244,0.43902439024390244,0.0,14,0
615303,0,Denmark,+055:+009,0.41379310344827586,0.41379310344827586,0.0,13,0
615341,0,France,+047:+004,0.6285714285714286,0.6285714285714286,0.0,19,0
615357,0,Denmark,+056:+010,0.5,0.5,0.0,8,0
615647,0,France,+043:+007,0.27450980392156865,0.27450980392156865,0.0,21,0
616459,0,Denmark,+055:+009,0.3,0.3,0.0,13,0
616792,0,Denmark,+056:+010,0.43243243243243246,0.43243243243243246,0.0,21,0
616809,0,France,+043:+007,0.05555555555555555,0.05555555555555555,0.0,25,2
616848,0,Denmark,+056:+010,0.32142857142857145,0.32142857142857145,0.0,30,0
617002,0,Denmark,+056:+010,0.24242424242424243,0.24242424242424243,0.0,22,0
617391,0,Denmark,+056:+010,0.0,0.0,0.0,22,2
617456,0,Denmark,+055:+009,0.4864864864864865,0.4864864864864865,0.0,22,0
617781,0,France,+043:+007,0.0625,0.0625,0.0,17,1
617784,0,Denmark,+055:+009,0.48,0.48,0.0,11,0
617954,0,France,+048:-001,0.7272727272727273,0.7272727272727273,0.0,11,0
618102,0,Denmark,+056:+010,0.4444444444444444,0.4444444444444444,0.0,12,0
618244,0,Denmark,+056:+010,0.34782608695652173,0.34782608695652173,0.0,13,0
618435,0,Italy,+046:+010,0.2,0.15,-0.05000000000000002,21,1
618572,0,France,+045:+000,0.631578947368421,0.631578947368421,0.0,15,0
619741,0,Denmark,+055:+009,0.2962962962962963,0.2962962962962963,0.0,14,0
620350,0,France,+047:+004,0.4444444444444444,0.4444444444444444,0.0,16,0
620365,0,Netherlands,+051:+004,0.38461538461538464,0.38461538461538464,0.0,13,0
620546,0,Denmark,+055:+009,0.47619047619047616,0.47619047619047616,0.0,14,0
620619,0,France,+044:+004,0.13333333333333333,0.13333333333333333,0.0,24,2
620641,0,France,+044:+003,0.058823529411764705,0.058823529411764705,0.0,23,0
620651,0,Denmark,+055:+009,0.21621621621621623,0.21621621621621623,0.0,19,0
620740,0,Spain,+042:-003,0.1276595744680851,0.1276595744680851,0.0,16,0
620775,0,Denmark,+055:+009,0.25,0.25,0.0,23,0
621167,0,Denmark,+055:+009,0.34285714285714286,0.34285714285714286,0.0,18,0
621175,0,Denmark,+055:+009,0.4166666666666667,0.4166666666666667,0.0,9,0
621196,0,Denmark,+055:+009,0.3448275862068966,0.3448275862068966,0.0,15,0
621339,0,Czech Republic,+049:+016,0.27848101265822783,0.27848101265822783,0.0,40,2
621391,0,Denmark,+055:+009,0.1935483870967742,0.1935483870967742,0.0,20,0
621538,0,Denmark,+055:+009,0.06060606060606061,0.06060606060606061,0.0,10,0
621783,0,France,+044:+003,0.06060606060606061,0.06060606060606061,0.0,18,0
622239,0,Denmark,+055:+009,0.3333333333333333,0.3333333333333333,0.0,16,0
622427,0,Netherlands,+051:+004,0.46153846153846156,0.46153846153846156,0.0,8,0
622621,0,France,+050:+001,0.07692307692307693,0.07692307692307693,0.0,11,0
622628,0,Netherlands,+053:+004,0.0,0.0,0.0,8,1
622655,0,Denmark,+055:+009,0.23809523809523808,0.23809523809523808,0.0,20,0
622739,0,Germany,+052:+007,0.42857142857142855,0.42857142857142855,0.0,15,0
623079,0,Denmark,+055:+009,0.46153846153846156,0.46153846153846156,0.0,17,0
623451,0,France,+044:+003,0.07142857142857142,0.07142857142857142,0.0,19,0
623471,0,Denmark,+055:+009,0.3448275862068966,0.3448275862068966,0.0,18,0
